id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CAN 485932,Eutrema edwardsii,Eutrema edwardsii,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Eutrema,1,,742,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485933,Saxifraga oppositifolia,Saxifraga oppositifolia,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,743,"Cooper, P.F","North America: Canada, Yukon Territory, Clarence Lagoon",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485934,Alopecurus alpinus,Alopecurus magellanicus,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Alopecurus,1,,744,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485935,Primula borealis,Primula borealis,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Primulales; Primulaceae; Primula,1,,745,"Cooper, P.F","North America: Canada, Yukon Territory, Clarence Lagoon",1979-07-08,dry,,"",Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485936,Salix ovalifolia var. arctolitoralis,Salix ovalifolia var. arctolitoralis,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix; Salix ovalifolia,3,,746,"Cooper, P.F","North America: Canada, Yukon Territory, Clarence Lagoon",1979-07-08,dry,,"",Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485937,Salix rotundifolia subsp. dodgeana,Salix rotundifolia subsp. dodgeana,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix; Salix rotundifolia,1,,747,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485938,Salix polaris,Salix polaris,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,748,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485939,Polygonum viviparum,xxPolygonum viviparum,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Polygonales; Polygonaceae; Polygonum,1,,749,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485940,Chrysosplenium tetrandrum,Chrysosplenium tetrandrum,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Chrysosplenium,1,,750,"Cooper, P.F","North America: Canada, Yukon Territory, Clarence Lagoon",1979-07-08,dry,,"",Clarence Lagoon  UTM 7723200N 500900E Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485941,Pedicularis sudetica,Pedicularis sudetica,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Scrophulariales; Orobanchaceae; Pedicularis,1,,751,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485942,Puccinellia agrostidea,Puccinellia agrostidea,"Gillett, John M.","",,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Puccinellia,1,,752,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485943,Salix phlebophylla,Salix phlebophylla,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,753,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 486007,Vaccinium uliginosum,Vaccinium uliginosum,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Vaccinium,1,,817,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,,,"",Near Ivvavik National Park. Herschel Island  Stream banks  east end. Second stream. UTM 7721700N 580400E,"",69.593333,-138.933333,,
CAN 486008,Senecio atropurpureus,Senecio atropurpureus,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Senecio,1,,818,"Cooper, P.F","North America: Canada, Yukon Territory, Herschel I.",1979-07-10,dry,,"",Near Ivvavik National Park. Herschel Island  Upland tundra  east of second stream  with polygons. UTM 7722000N 580500E,"",69.595,-138.93,,
CAN 486009,Antennaria friesiana,Antennaria friesiana,"Cooper, P.F.",1981,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,819,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,,,"",Near Ivvavik National Park. Herschel Island  Tundra N of Pauline Cove. UTM 7720200N 580500E,"",69.58,-138.931667,,
CAN 486010,Betula nana,Betula nana,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Hamamelidae; Fagales; Betulaceae; Betula,1,,820,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,dry,,"",Near Ivvavik National Park. Herschel Island  Polygons above stream. West of second stream.,"",69.591667,-138.933333,,Natural Heritage Building/ Herbarium
CAN 486011,Antennaria friesiana subsp. friesiana,Antennaria friesiana subsp. friesiana,"Stebbins Jr., G. L.",1986-08,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria; Antennaria friesiana,1,,821,"Cooper, P.F","North America: Canada, Yukon Territory, Herschel I.",1979-07-10,dry,,"",Near Ivvavik National Park. Herschel Island  East side second stream below polygons. UTM 7721600N 580400E,"",69.591667,-138.933333,,
CAN 486012,Draba alpina,Draba alpina,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Draba,1,,822,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,,,"",Near Ivvavik National Park. Herschel Island  East side second stream below polygons. UTM 7721600N 580400E,"",69.591667,-138.933333,,
CAN 486013,Salix polaris,Salix polaris,"Argus, G.W.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,823,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,,,"",Herschel Island  Bank of second stream. UTM 7721500N 580400E. Near Ivvavik National Park.,"",69.591667,-138.933333,,
CAN 486014,Draba glabella var. glabella,Draba glabella var. glabella,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Draba; Draba glabella,1,,824,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,,,"",Near Ivvavik National Park. Herschel Island  Bank of second stream. UTM 7721500N 580400E,"",69.591667,-138.933333,,
CAN 486015,Thlaspi arcticum,Noccaea arctica,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Noccaea,1,,825,"Cooper, P.F","North America: Canada, Yukon Territory, Herschel I.",1979-07-10,dry,,"",Near Ivvavik National Park. Herschel Island  Bank of second stream.,"",69.591667,-138.933333,,Natural Heritage Building/ Herbarium
CAN 486016,Salix phlebophylla,Salix phlebophylla,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,826,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,,,"",Herschel Island  East of second stream. UTM 7721100N 580300E. Near Ivvavik National Park.,"",69.588333,-138.936667,Upland cottongrass tundra.,
CAN 486017,Saxifraga hyperborea R. Br.,Saxifraga hyperborea,"Gillespie, Lynn J.",2014,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,827,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,dry,,"",[Near Ivvavik National Park]. Herschel Island. Gravel bar in second stream. UTM 7721400N 580400E.,"",69.59,-138.933333,Gravel bar in second stream.,Natural Heritage Building/ Herbarium
CAN 486018,Poa leptocoma subsp. paucispicula,Poa paucispicula,"Soreng, R.J.",1990,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Poa,1,,828,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,,,"",Near Ivvavik National Park. Herschel Island  Gravel bar in second stream. UTM 7721400N 580400E,"",69.59,-138.933333,,
CAN 486019,Taraxacum phymatocarpum,Taraxacum phymatocarpum,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Taraxacum,1,,829,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,,,"",Near Ivvavik National Park. Herschel Island  East bank of second stream. UTM 7721400N 580400E,"",69.59,-138.933333,,
CAN 486020,Androsace septentrionalis,Androsace septentrionalis,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Primulales; Primulaceae; Androsace,1,,830,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Near Ivvavik National Park. Herschel Island  Tundra east of Pauline Cove. UTM 7719600N 582400E,"",69.573333,-138.883333,,
CAN 486021,Oxytropis nigrescens var. nigrescens,Oxytropis nigrescens var. nigrescens,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Oxytropis; Oxytropis nigrescens,2,,831,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,,,"",Near Ivvavik National Park. Herschel Island  Hillside east of mouth of creek. East Pauline Cove. Steep S-ward facing slope. UTM 7719300N 582900E,"",69.571667,-138.871667,,
CAN 486022,Erysimum pallasii,Erysimum pallasii,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Erysimum,1,,832,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,,,"",Near Ivvavik National Park. Herschel Island  Steep S-facing hillside east of mouth of creek. East Pauline Cove. UTM 7719300N 582900E,"",69.571667,-138.871667,,
CAN 486023,Thlaspi arcticum,Noccaea arctica,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Noccaea,1,,833,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-10,dry,,"",Near Ivvavik National Park. Herschel Island  Steep southward-facing slope. UTM 7719300N 582900E,"",69.571667,-138.871667,,Natural Heritage Building/ Herbarium
CAN 485969,Draba alpina,Draba alpina,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Draba,1,,779,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485970,Salix phlebophylla,Salix phlebophylla,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,780,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485971,Poa arctica,Poa arctica,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Poa,1,,781,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485972,Silene uralensis subsp. uralensis,Silene uralensis subsp. uralensis,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Caryophyllales; Caryophyllaceae; Silene; Silene uralensis,1,,782,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485973,Pedicularis oederi,Pedicularis oederi,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Scrophulariales; Orobanchaceae; Pedicularis,1,,783,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485974,Draba fladnizensis,Draba fladnizensis,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Draba,1,,784,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485975,Salix reticulata,Salix reticulata,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,785,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485976,Salix arctica,Salix arctica,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,786,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-08,,,"",Clarence Lagoon  UTM 7723200N 500900E. Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485977,Braya purpurascens,Braya glabella subsp. purpurascens,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Braya; Braya glabella,1,,787,"Cooper, P.F","North America: Canada, Yukon Territory, Clarence Lagoon",1979-07-08,dry,,"",Ivvavik National Park,"",69.618333,-140.771667,,
CAN 485978,Astragalus eucosmus subsp. sealei,Astragalus eucosmus subsp. sealei,"Brunton, D.F.",1980,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Astragalus; Astragalus eucosmus,1,,788,"Cooper, P.F","North America: Canada, Yukon Territory, Herschel I.",1979-07-09,dry,,"",Near Ivvavik National Park. Herschel Island  Flat E. of swamp at base of Pauline Cove. UTM 7719400N 582100E,"",69.571667,-138.891667,,
CAN 485979,Erigeron muirii,Erigeron muirii,,"",,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Erigeron,1,,789,"Cooper, P.F","North America: Canada, Yukon Territory, Herschel I.",1979-07-09,dry,,"",Near Ivvavik National Park. Bare southward facing ridge on upland between the two streams.,"",69.583333,-138.883333,,
CAN 485980,Oxytropis nigrescens var. nigrescens,Oxytropis nigrescens var. nigrescens,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Oxytropis; Oxytropis nigrescens,1,,790,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-09,,,"",Near Ivvavik National Park. Herschel Island  Bare southward facing ridge on upland between the two streams. UTM 7720700N 581800E,"",69.583333,-138.898333,,
CAN 485981,Caltha palustris var. flabellifolia,Caltha palustris var. flabellifolia,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Ranunculales; Ranunculaceae; Caltha; Caltha palustris,1,,791,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-09,,,"",Near Ivvavik National Park. Herschel Island  Pond  NE side of island. UTM 7721400N 582500E,"",69.59,-138.88,Lake north of east stream.,
CAN 485982,Potentilla hookerana,Potentilla hookeriana,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Rosaceae; Potentilla,2,,792,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-09,,,"",Near Ivvavik National Park. Herschel Island  Bare upland slope  NE end. UTM 7720700N 581800E,"",69.583333,-138.898333,,
CAN 485983,Astragalus alpinus,Astragalus alpinus,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Astragalus,1,,793,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-09,,,"",Near Ivvavik National Park. Herschel Island  Flat E. of swamp at base of Pauline Cove. UTM 7719400N 582100E,"",69.571667,-138.891667,,
CAN 486047,Saxifraga tricuspidata,Saxifraga tricuspidata,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,857,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-11,,,"",Ivvavik National Park. British Mountains  Site I. First place. UTM 7782200N 570200E  Loc. # I,3.7 m,69.171667,-139.238333,,
CAN 486048,Saxifraga hyperborea R. Br.,Saxifraga hyperborea,"Gillespie, Lynn J.",2014,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,858,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-11,dry,,"",[Ivvavik National Park]. British Mountains.  Site I.  First place. UTM 7782200N 570200E  Loc. # I,3.7 m,69.171667,-139.238333,,Natural Heritage Building/ Herbarium
CAN 486049,Micranthes nelsoniana subsp. nelsoniana,Micranthes nelsoniana subsp. nelsoniana,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Micranthes; Micranthes nelsoniana,1,,859,"Cooper, P.F","North America: Canada, Yukon Territory, British Mountains",1979-07-11,dry,,"",Ivvavik National Park. British Mountains  Site I. First place. UTM 7782200N 570200E  Loc. # I,3.7 m,69.171667,-139.238333,,
CAN 486050,Antennaria friesiana,Antennaria friesiana,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Antennaria,1,,860,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-11,,,"",Ivvavik National Park. British Mountains  Site I. First place. UTM 7782200N 570200E  Loc. # I,3660 m,69.171667,-139.238333,,
CAN 486051,Minuartia arctica,Minuartia arctica,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Caryophyllales; Caryophyllaceae; Minuartia,4,,861,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-11,,,"",Ivvavik National Park. British Mountains  Site I. First place. UTM 7782200N 570200E  Loc. # I,3660 m,69.171667,-139.238333,,
CAN 486052,Salix rotundifolia subsp. dodgeana,Salix rotundifolia subsp. dodgeana,"Gillett, J.M.","",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix; Salix rotundifolia,1,,862,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-11,dry,"On extra label:  Vascular Plants Mapping Project. Data recorded in mapping database by J.H. Soper  1993.  UTM 7/5702/77822  = 70 08 18 N,  139 08 54 W.
Handwritten on card:  pas dodg x phleb.       lvs persistent   some skeletonized.","","British Mountains, Site I. First place. UTM 7782200N 570200E.",3658 m,70.138333,-139.148333,,Natural Heritage Building/ Herbarium
CAN 486053,Dryas octopetala,Dryas octopetala,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Rosaceae; Dryas,1,,863,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-11,,,"",Ivvavik National Park. British Mountains  Site I. First place. UTM 7782200N 570200E  Loc. # I,3660 m,69.171667,-139.238333,,
CAN 486054,Dryopteris fragrans var. fragrans,Dryopteris fragrans var. fragrans,"Gillett, J.M.",1982,,Plantae; Pteridophyta; Filicopsida; Filicidae; Aspidiales; Dryopteridaceae; Dryopteris; Dryopteris fragrans,2,,864,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-11,,,"",Ivvavik National Park. British Mountains  Site I. First place. UTM 7782200N 570200E  Loc. # I,3660 m,69.171667,-139.238333,,
CAN 486055,Salix reticulata,Salix reticulata,"Gillett, J.M.",1982,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,865,"Cooper, P.F","North America: Canada, Yukon Territory",1979-07-11,,,"",Ivvavik National Park. British Mountains  Site II. UTM 7672700N 566800E  Loc. # II,"",69.158333,-139.323333,,
